level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,kezesseg_instr.started,kezesseg_instr.stopped,kezesseg_resp.keys,kezesseg_resp.rt,kezesseg_resp.started,kezesseg_resp.stopped,lvl_instr.started,lvl_instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim_frakt.started,pract_stim_frakt.stopped,pract_resp.keys,pract_resp.rt,pract_resp.started,pract_resp.stopped,ISI.started,ISI.stopped,feladat_blokk,Fraktál,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,stim_frakt.started,stim_frakt.stopped,key_resp.keys,key_resp.started,key_resp.stopped,trial_ISI.started,trial_ISI.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text.started,text.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,Azonosító,Életkor (év),Nem,Domináns kéz,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,1,0,1,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.06766520000007858],u,0.06766520000007858,hit,1,,,,,,,,,,,,,175.09990840000006,None,['u'],175.09990840000006,None,0.011575829999969756,0.31157582999996974,[0.06766520000007858],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,D,['u'],[0.06762009999999918],u,0.06762009999999918,false alarm,0,,,,,,,,,,,,,175.49994980000002,None,['u'],175.49994980000002,None,0.010879429999931745,0.31087942999993173,[0.06762009999999918],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,D,['u'],[0.04362700000001496],u,0.04362700000001496,hit,1,,,,,,,,,,,,,175.89993170000008,None,['u'],175.89993170000008,None,0.011521329999936825,0.3115213299999368,[0.04362700000001496],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,L,['u'],[0.06838019999997869],u,0.06838019999997869,false alarm,0,,,,,,,,,,,,,176.28330380000006,None,['u'],176.28330380000006,None,0.011747729999910916,0.3117477299999109,[0.06838019999997869],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,J,['u'],[0.036298199999919234],u,0.036298199999919234,false alarm,0,,,,,,,,,,,,,176.68328160000004,None,['u'],176.68328160000004,None,0.011688829999911832,0.3116888299999118,[0.036298199999919234],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Q,['u'],[0.044876799999997274],u,0.044876799999997274,false alarm,0,,,,,,,,,,,,,177.06666130000002,None,['u'],177.06666130000002,None,0.01126413000008597,0.31126413000008596,[0.044876799999997274],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,Q,['u'],[0.06146790000002511],u,0.06146790000002511,hit,1,,,,,,,,,,,,,177.44997840000002,None,['u'],177.44997840000002,None,0.011391030000140745,0.31139103000014073,[0.06146790000002511],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,H,['u'],[0.07750199999998131],u,0.07750199999998131,false alarm,0,,,,,,,,,,,,,177.84999820000002,None,['u'],177.84999820000002,None,0.01066052999999556,0.31066052999999555,[0.07750199999998131],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,H,['u'],[0.04473269999994045],u,0.04473269999994045,hit,1,,,,,,,,,,,,,178.26668550000005,None,['u'],178.26668550000005,None,0.011500829999931739,0.3115008299999317,[0.04473269999994045],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.03760340000008],u,0.03760340000008,false alarm,0,,,,,,,,,,,,,178.64998600000007,None,['u'],178.64998600000007,None,0.010922629999981837,0.3109226299999818,[0.03760340000008],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,F,['u'],[0.030290299999933268],u,0.030290299999933268,hit,1,,,,,,,,,,,,,179.03326410000005,None,['u'],179.03326410000005,None,0.010684930000024906,0.3106849300000249,[0.030290299999933268],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback_1_blokk2,S,['u'],[0.03152150000005349],u,0.03152150000005349,false alarm,0,,,,,,,,,,,,,179.40004590000007,None,['u'],179.40004590000007,None,0.011292629999957171,0.31129262999995716,[0.03152150000005349],,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.46670190000003,None,['space'],[0.7570652000000564],179.46670190000003,None,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.26665150000002,None,['space'],[0.6849662999999282],180.26665150000002,None,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,180.9833865,None,space,0.9682150999999521,180.9833865,None,182.00013860000007,None,['space'],[0.4233341999999993],182.00013860000007,None,182.75008989999998,184.5501453,None,,182.75008989999998,None,0.007839429999989989,0.30783942999999,nback_2_practice,H,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.35015200000004,188.15024350000004,None,,186.35015200000004,186.05022920000005,0.013944229999879099,0.3139442299998791,nback_2_practice,L,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.95030790000004,None,['u'],[0.5692176000000018],189.95030790000004,189.65032520000005,0.013801530000023376,0.31380153000002337,nback_2_practice,H,['u'],[0.5692176000000018],u,0.5692176000000018,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.86700000000002,192.6670661,None,,190.86700000000002,None,0.011534229999938361,0.31153422999993835,nback_2_practice,S,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.46710230000002,196.26713520000004,None,,194.46710230000002,194.16706260000007,0.013984629999981735,0.3139846299999817,nback_2_practice,J,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.06716799999998,199.86721740000002,None,,198.06716799999998,197.76717120000006,0.014332029999991391,0.3143320299999914,nback_2_practice,Y,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.66727200000008,203.467292,None,,201.66727200000008,201.36727020000006,0.013999330000160626,0.3139993300001606,nback_2_practice,P,None,[],no_resp,None,correct rejection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.26731239999998,None,['u'],[0.7802716999999575],205.26731239999998,204.96738320000003,0.013913129999991725,0.3139131299999917,nback_2_practice,H,['u'],[0.7802716999999575],u,0.7802716999999575,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.38398480000006,None,['u'],[0.4074789999999666],206.38398480000006,None,0.011285729999940486,0.3112857299999405,nback_2_practice,J,['u'],[0.4074789999999666],u,0.4074789999999666,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.13407869999998,None,['u'],[0.02537840000002234],207.13407869999998,None,0.01175032999992709,0.3117503299999271,nback_2_practice,F,['u'],[0.02537840000002234],u,0.02537840000002234,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.5007185,None,['u'],[0.15501509999990049],207.5007185,None,0.011598629999980403,0.3115986299999804,nback_2_practice,Z,['u'],[0.15501509999990049],u,0.15501509999990049,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0007721,None,['u'],[0.022957000000019434],208.0007721,None,0.011772530000030201,0.3117725300000302,nback_2_practice,L,['u'],[0.022957000000019434],u,0.022957000000019434,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.36743430000007,None,['u'],[0.1362212000000227],208.36743430000007,None,0.011829730000044947,0.31182973000004494,nback_2_practice,Z,['u'],[0.1362212000000227],u,0.1362212000000227,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.85077070000006,None,['u'],[0.1408636999999544],208.85077070000006,None,0.011486529999842787,0.3114865299998428,nback_2_practice,J,['u'],[0.1408636999999544],u,0.1408636999999544,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.33412349999998,None,['u'],[0.1614888000000292],209.33412349999998,None,0.012021030000028077,0.31202103000002807,nback_2_practice,Y,['u'],[0.1614888000000292],u,0.1614888000000292,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8341294,None,['u'],[0.15748279999991155],209.8341294,None,0.012219429999959175,0.31221942999995916,nback_2_practice,D,['u'],[0.15748279999991155],u,0.15748279999991155,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.33415989999997,None,['u'],[0.017494299999953],210.33415989999997,None,0.012154129999998986,0.312154129999999,nback_2_practice,Y,['u'],[0.017494299999953],u,0.017494299999953,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.68417370000003,None,['u'],[0.05940550000002531],210.68417370000003,None,0.01163252999992892,0.3116325299999289,nback_2_practice,Q,['u'],[0.05940550000002531],u,0.05940550000002531,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.784109,None,u,0.1594479999999976,210.784109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,210.96739040000006,None,['space'],[0.5841523999999936],210.96739040000006,None,211.8675278,None,['u'],[0.15604880000000776],211.8675278,None,0.008903030000055878,0.30890303000005587,nback_2_practice,H,['u'],[0.15604880000000776],u,0.15604880000000776,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.36753449999998,None,['u'],[0.007930999999985033],212.36753449999998,None,0.010545630000024175,0.31054563000002416,nback_2_practice,L,['u'],[0.007930999999985033],u,0.007930999999985033,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.71755220000006,None,['u'],[0.17002600000000712],212.71755220000006,None,0.012138729999946918,0.3121387299999469,nback_2_practice,H,['u'],[0.17002600000000712],u,0.17002600000000712,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.23419630000006,None,['u'],[0.1734963000000107],213.23419630000006,None,0.012122529999942344,0.31212252999994233,nback_2_practice,S,['u'],[0.1734963000000107],u,0.1734963000000107,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.75087780000007,None,['u'],[0.016750699999988683],213.75087780000007,None,0.011409430000071552,0.31140943000007154,nback_2_practice,J,['u'],[0.016750699999988683],u,0.016750699999988683,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.10090280000003,None,['u'],[0.034699000000046],214.10090280000003,None,0.01206653000008373,0.3120665300000837,nback_2_practice,Y,['u'],[0.034699000000046],u,0.034699000000046,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.4674888,None,['u'],[0.0280964999999469],214.4674888,None,0.012219630000004145,0.31221963000000413,nback_2_practice,P,['u'],[0.0280964999999469],u,0.0280964999999469,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.83421549999997,None,['u'],[0.013415600000030281],214.83421549999997,None,0.01188812999998845,0.31188812999998844,nback_2_practice,H,['u'],[0.013415600000030281],u,0.013415600000030281,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.18429020000002,None,['u'],[0.023310799999990195],215.18429020000002,None,0.011954930000001696,0.3119549300000017,nback_2_practice,J,['u'],[0.023310799999990195],u,0.023310799999990195,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.61749520000006,None,['u'],[0.11822779999999966],215.61749520000006,None,0.01170273000002453,0.3117027300000245,nback_2_practice,F,['u'],[0.11822779999999966],u,0.11822779999999966,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.06761,None,['u'],[0.035970199999951546],216.06761,None,0.011438429999998334,0.3114384299999983,nback_2_practice,Z,['u'],[0.035970199999951546],u,0.035970199999951546,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.45099280000005,None,['u'],[0.028607800000031602],216.45099280000005,None,0.011485130000096433,0.3114851300000964,nback_2_practice,L,['u'],[0.028607800000031602],u,0.028607800000031602,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.81757980000003,None,['u'],[0.038154599999984384],216.81757980000003,None,0.011363429999960317,0.3113634299999603,nback_2_practice,Z,['u'],[0.038154599999984384],u,0.038154599999984384,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.20089000000002,None,['u'],[0.0226114999999254],217.20089000000002,None,0.011868829999912123,0.3118688299999121,nback_2_practice,J,['u'],[0.0226114999999254],u,0.0226114999999254,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.56763510000002,None,['u'],[0.015910300000086863],217.56763510000002,None,0.01166952999994919,0.3116695299999492,nback_2_practice,Y,['u'],[0.015910300000086863],u,0.015910300000086863,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.9176577,None,['u'],[0.025969900000063717],217.9176577,None,0.012035929999910877,0.31203592999991087,nback_2_practice,D,['u'],[0.025969900000063717],u,0.025969900000063717,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.2844237,None,['u'],[0.01921540000000732],218.2844237,None,0.011144429999944805,0.3111444299999448,nback_2_practice,Y,['u'],[0.01921540000000732],u,0.01921540000000732,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.6510086,None,['u'],[0.004645399999958499],218.6510086,None,0.011948729999971874,0.31194872999997186,nback_2_practice,Q,['u'],[0.004645399999958499],u,0.004645399999958499,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.70098109999998,None,u,0.17049759999997605,218.70098109999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,218.90099149999998,None,['space'],[0.7387555000000248],218.90099149999998,None,219.9676857,None,['u'],[0.15185730000007425],219.9676857,None,0.008533530000022438,0.3085335300000224,nback_2_practice,H,['u'],[0.15185730000007425],u,0.15185730000007425,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4510522,None,['u'],[0.02053739999996651],220.4510522,None,0.010909429999969689,0.3109094299999697,nback_2_practice,L,['u'],[0.02053739999996651],u,0.02053739999996651,false alarm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
1,0,1,0,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.8177387,None,['u'],[0.021923899999933383],220.8177387,None,0.012367030000064005,0.312367030000064,nback_2_practice,H,['u'],[0.021923899999933383],u,0.021923899999933383,hit,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexproba_nobuttn,24,férfi,jobb,2021_Mar_10_1224,nback_task_v1,2021.1.2,60.0007800101518,
